0 118 144
1 126 159
2 133 170
3 137 180
4 146 194
5 155 203
6 173 205
7 187 202
8 197 196
9 201 184
10 208 171
11 212 158
12 216 145
13 208 108
14 209 102
15 202 97
16 191 100
17 186 104
18 190 113
19 199 112
20 205 112
21 122 108
22 126 100
23 136 97
24 146 100
25 148 106
26 142 113
27 133 114
28 127 111
29 186 83
30 199 79
31 203 80
32 211 84
33 220 91
34 142 81
35 132 80
36 124 82
37 116 84
38 113 92
39 141 168
40 152 158
41 165 157
42 181 157
43 192 166
44 187 178
45 169 187
46 152 178
47 153 120
48 149 127
49 146 136
50 149 142
51 157 145
52 169 144
53 178 143
54 187 138
55 185 131
56 184 127
57 179 121
58 158 165
59 167 165
60 175 164
61 162 168
62 170 169
