0 120 153
1 128 168
2 135 179
3 139 189
4 148 203
5 156 207
6 168 211
7 184 209
8 195 201
9 200 188
10 206 176
11 208 163
12 211 149
13 210 117
14 211 111
15 204 106
16 193 109
17 188 113
18 192 122
19 201 121
20 207 121
21 124 117
22 128 109
23 138 106
24 148 109
25 150 115
26 144 122
27 135 123
28 129 120
29 180 107
30 189 101
31 197 98
32 206 100
33 215 104
34 158 106
35 146 102
36 136 100
37 129 103
38 122 107
39 141 168
40 151 168
41 165 167
42 182 166
43 194 170
44 183 183
45 169 189
46 150 184
47 155 129
48 151 136
49 148 145
50 151 151
51 159 154
52 171 153
53 180 152
54 189 147
55 187 140
56 186 136
57 181 130
58 158 173
59 169 173
60 175 173
61 163 177
62 174 177
