0 114 149
1 122 164
2 129 175
3 133 185
4 142 199
5 151 208
6 169 210
7 183 207
8 193 201
9 197 189
10 204 176
11 208 163
12 212 150
13 204 113
14 205 107
15 198 102
16 187 105
17 182 109
18 186 118
19 195 117
20 201 117
21 118 113
22 122 105
23 132 102
24 142 105
25 144 111
26 138 118
27 129 119
28 123 116
29 174 103
30 183 97
31 191 94
32 200 96
33 209 100
34 152 102
35 140 98
36 130 96
37 123 99
38 116 103
39 131 167
40 147 164
41 161 165
42 177 163
43 195 166
44 183 183
45 165 192
46 148 183
47 149 125
48 145 132
49 142 141
50 145 147
51 155 153
52 166 154
53 177 152
54 183 143
55 181 136
56 180 132
57 175 126
58 151 171
59 162 171
60 172 171
61 157 176
62 167 175
